PrintDate,Date,N_ms,Th,Tm,Ts,T1SP,T1inT,TempT1,T1RelayState,T2SP,T2inT,TempT2,T2RelayState,T3SP,T3inT,TempT3,T3RelayState,T4SP,T4inT,TempT4,T4RelayState,
20210620_CBASS2_RW5N,2021_June_20,254838,11,42,45,27.50,27.75,27.75,CHL,27.50,29.19,29.19,CHL,27.50,27.69,27.69,CHL,27.50,29.25,29.25,CHL,
20210620_CBASS2_RW5N,2021_June_20,262434,11,42,58,27.50,27.75,27.75,CHL,27.50,29.19,29.19,CHL,27.50,27.69,27.69,CHL,27.50,29.25,29.25,CHL,
20210620_CBASS2_RW5N,2021_June_20,275808,11,43,6,27.50,27.75,27.75,CHL,27.50,29.25,29.25,CHL,27.50,27.62,27.62,HTR,27.50,29.25,29.25,CHL,
20210620_CBASS2_RW5N,2021_June_20,283402,11,43,13,27.50,27.75,27.75,CHL,27.50,29.25,29.25,CHL,27.50,27.69,27.69,CHL,27.50,29.25,29.25,CHL,
20210620_CBASS2_RW5N,2021_June_20,291000,11,43,21,27.50,27.75,27.75,CHL,27.50,29.25,29.25,CHL,27.50,27.69,27.69,CHL,27.50,29.25,29.25,CHL,
20210620_CBASS2_RW5N,2021_June_20,298597,11,43,29,27.50,27.75,27.75,CHL,27.50,29.25,29.25,CHL,27.50,27.62,27.62,HTR,27.50,29.25,29.25,CHL,
20210620_CBASS2_RW5N,2021_June_20,306195,11,43,36,27.50,27.75,27.75,CHL,27.50,29.25,29.25,CHL,27.50,27.69,27.69,CHL,27.50,29.25,29.25,CHL,
20210620_CBASS2_RW5N,2021_June_20,313793,11,43,44,27.50,27.75,27.75,CHL,27.50,29.25,29.25,CHL,27.50,27.69,27.69,CHL,27.50,29.25,29.25,CHL,
20210620_CBASS2_RW5N,2021_June_20,321389,11,43,51,27.50,27.75,27.75,CHL,27.50,29.25,29.25,CHL,27.50,27.69,27.69,CHL,27.50,29.25,29.25,CHL,
20210620_CBASS2_RW5N,2021_June_20,328989,11,44,5,27.50,27.75,27.75,CHL,27.50,29.25,29.25,CHL,27.50,27.69,27.69,CHL,27.50,29.25,29.25,CHL,
20210620_CBASS2_RW5N,2021_June_20,342358,11,44,12,27.50,27.75,27.75,CHL,27.50,29.25,29.25,CHL,27.50,27.69,27.69,CHL,27.50,29.25,29.25,CHL,
20210620_CBASS2_RW5N,2021_June_20,349955,11,44,20,27.50,27.75,27.75,CHL,27.50,29.25,29.25,CHL,27.50,27.69,27.69,CHL,27.50,29.25,29.25,CHL,
20210620_CBASS2_RW5N,2021_June_20,357551,11,44,28,27.50,27.75,27.75,CHL,27.50,29.25,29.25,CHL,27.50,27.69,27.69,CHL,27.50,29.25,29.25,CHL,
20210620_CBASS2_RW5N,2021_June_20,365151,11,44,35,27.50,27.75,27.75,CHL,27.50,29.25,29.25,CHL,27.50,27.69,27.69,CHL,27.50,29.25,29.25,CHL,
20210620_CBASS2_RW5N,2021_June_20,372747,11,44,43,27.50,27.75,27.75,CHL,27.50,29.25,29.25,CHL,27.50,27.69,27.69,CHL,27.50,29.25,29.25,CHL,
20210620_CBASS2_RW5N,2021_June_20,380344,11,44,50,27.50,27.75,27.75,CHL,27.50,29.25,29.25,CHL,27.50,27.69,27.69,CHL,27.50,29.25,29.25,CHL,
20210620_CBASS2_RW5N,2021_June_20,387940,11,44,58,27.50,27.75,27.75,CHL,27.50,29.25,29.25,CHL,27.50,27.69,27.69,CHL,27.50,29.25,29.25,CHL,
20210620_CBASS2_RW5N,2021_June_20,395540,11,45,11,27.50,27.75,27.75,CHL,27.50,29.25,29.25,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,408908,11,45,19,27.50,27.75,27.75,CHL,27.50,29.25,29.25,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,416505,11,45,27,27.50,27.69,27.69,HTR,27.50,29.25,29.25,CHL,27.50,27.62,27.62,HTR,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,424102,11,45,34,27.50,27.69,27.69,CHL,27.50,29.25,29.25,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,431700,11,45,42,27.50,27.69,27.69,CHL,27.50,29.25,29.25,CHL,27.50,27.62,27.62,HTR,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,439297,11,45,49,27.50,27.75,27.75,CHL,27.50,29.25,29.25,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,446895,11,45,57,27.50,27.75,27.75,CHL,27.50,29.25,29.25,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,454495,11,46,5,27.50,27.75,27.75,CHL,27.50,29.25,29.25,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,462090,11,46,18,27.50,27.75,27.75,CHL,27.50,29.25,29.25,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,475461,11,46,26,27.50,27.75,27.75,CHL,27.50,29.25,29.25,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,483058,11,46,33,27.50,27.75,27.75,CHL,27.50,29.25,29.25,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,490658,11,46,41,27.50,27.75,27.75,CHL,27.50,29.25,29.25,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,498255,11,46,48,27.50,27.75,27.75,CHL,27.50,29.25,29.25,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,505851,11,46,56,27.50,27.75,27.75,CHL,27.50,29.25,29.25,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,513452,11,47,4,27.50,27.75,27.75,CHL,27.50,29.25,29.25,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,521047,11,47,11,27.50,27.75,27.75,CHL,27.50,29.25,29.25,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,528644,11,47,25,27.50,27.75,27.75,CHL,27.50,29.25,29.25,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,542016,11,47,32,27.50,27.75,27.75,CHL,27.50,29.25,29.25,CHL,27.50,27.62,27.62,HTR,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,549615,11,47,40,27.50,27.75,27.75,CHL,27.50,29.31,29.31,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,557212,11,47,47,27.50,27.75,27.75,CHL,27.50,29.25,29.25,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,564809,11,47,55,27.50,27.75,27.75,CHL,27.50,29.31,29.31,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,572406,11,48,3,27.50,27.75,27.75,CHL,27.50,29.31,29.31,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,580005,11,48,10,27.50,27.75,27.75,CHL,27.50,29.31,29.31,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,587601,11,48,18,27.50,27.75,27.75,CHL,27.50,29.31,29.31,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,595198,11,48,31,27.50,27.75,27.75,CHL,27.50,29.31,29.31,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,608582,11,48,39,27.50,27.75,27.75,CHL,27.50,29.31,29.31,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,616179,11,48,46,27.50,27.75,27.75,CHL,27.50,29.31,29.31,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,623776,11,48,54,27.50,27.69,27.69,HTR,27.50,29.31,29.31,CHL,27.50,27.62,27.62,HTR,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,631370,11,49,2,27.50,27.75,27.75,CHL,27.50,29.31,29.31,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,638971,11,49,9,27.50,27.69,27.69,HTR,27.50,29.31,29.31,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,646566,11,49,17,27.50,27.75,27.75,CHL,27.50,29.31,29.31,CHL,27.50,27.62,27.62,HTR,27.50,29.12,29.12,CHL,
20210620_CBASS2_RW5N,2021_June_20,654162,11,49,25,27.50,27.75,27.75,CHL,27.50,29.31,29.31,CHL,27.50,27.69,27.69,CHL,27.50,29.12,29.12,CHL,
20210620_CBASS2_RW5N,2021_June_20,661761,11,49,38,27.50,27.75,27.75,CHL,27.50,29.31,29.31,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,675136,11,49,46,27.50,27.81,27.81,CHL,27.50,29.31,29.31,CHL,27.50,27.69,27.69,CHL,27.50,29.12,29.12,CHL,
20210620_CBASS2_RW5N,2021_June_20,682734,11,49,53,27.50,27.81,27.81,CHL,27.50,29.31,29.31,CHL,27.50,27.69,27.69,CHL,27.50,29.12,29.12,CHL,
20210620_CBASS2_RW5N,2021_June_20,690331,11,50,1,27.50,27.81,27.81,CHL,27.50,29.31,29.31,CHL,27.50,27.69,27.69,CHL,27.50,29.12,29.12,CHL,
20210620_CBASS2_RW5N,2021_June_20,697929,11,50,8,27.50,27.81,27.81,CHL,27.50,29.31,29.31,CHL,27.50,27.69,27.69,CHL,27.50,29.12,29.12,CHL,
20210620_CBASS2_RW5N,2021_June_20,705525,11,50,16,27.50,27.81,27.81,CHL,27.50,29.31,29.31,CHL,27.50,27.69,27.69,CHL,27.50,29.12,29.12,CHL,
20210620_CBASS2_RW5N,2021_June_20,713122,11,50,24,27.50,27.87,27.87,CHL,27.50,29.31,29.31,CHL,27.50,27.69,27.69,CHL,27.50,29.12,29.12,CHL,
20210620_CBASS2_RW5N,2021_June_20,720720,11,50,31,27.50,27.87,27.87,CHL,27.50,29.31,29.31,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,728321,11,50,45,27.50,27.87,27.87,CHL,27.50,29.31,29.31,CHL,27.50,27.69,27.69,CHL,27.50,29.12,29.12,CHL,
20210620_CBASS2_RW5N,2021_June_20,741693,11,50,52,27.50,27.87,27.87,CHL,27.50,29.31,29.31,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,749290,11,51,0,27.50,27.87,27.87,CHL,27.50,29.31,29.31,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,756886,11,51,7,27.50,27.87,27.87,CHL,27.50,29.31,29.31,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,764485,11,51,15,27.50,27.81,27.81,CHL,27.50,29.31,29.31,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,772080,11,51,23,27.50,27.87,27.87,CHL,27.50,29.31,29.31,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,779678,11,51,30,27.50,27.81,27.81,CHL,27.50,29.31,29.31,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,787277,11,51,38,27.50,27.81,27.81,CHL,27.50,29.31,29.31,CHL,27.50,27.62,27.62,HTR,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,794872,11,51,51,27.50,27.81,27.81,CHL,27.50,29.31,29.31,CHL,27.50,27.62,27.62,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,808244,11,51,59,27.50,27.81,27.81,CHL,27.50,29.31,29.31,CHL,27.50,27.62,27.62,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,815841,11,52,6,27.50,27.81,27.81,CHL,27.50,29.31,29.31,CHL,27.50,27.62,27.62,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,823440,11,52,14,27.50,27.81,27.81,CHL,27.50,29.31,29.31,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,831038,11,52,22,27.50,27.81,27.81,CHL,27.50,29.37,29.37,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,838634,11,52,29,27.50,27.81,27.81,CHL,27.50,29.31,29.31,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,846232,11,52,37,27.50,27.81,27.81,CHL,27.50,29.37,29.37,CHL,27.50,27.62,27.62,HTR,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,853830,11,52,44,27.50,27.81,27.81,CHL,27.50,29.31,29.31,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,861428,11,52,58,27.50,27.81,27.81,CHL,27.50,29.37,29.37,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,874798,11,53,5,27.50,27.81,27.81,CHL,27.50,29.37,29.37,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,882397,11,53,13,27.50,27.81,27.81,CHL,27.50,29.37,29.37,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,889994,11,53,21,27.50,27.81,27.81,CHL,27.50,29.37,29.37,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,897590,11,53,28,27.50,27.81,27.81,CHL,27.50,29.37,29.37,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
PrintDate,Date,N_ms,Th,Tm,Ts,T1SP,T1inT,TempT1,T1RelayState,T2SP,T2inT,TempT2,T2RelayState,T3SP,T3inT,TempT3,T3RelayState,T4SP,T4inT,TempT4,T4RelayState,
20210620_CBASS2_RW5N,2021_June_20,905187,11,53,36,27.50,27.75,27.75,HTR,27.50,29.37,29.37,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,912944,11,53,44,27.50,27.75,27.75,CHL,27.50,29.37,29.37,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,920540,11,53,51,27.50,27.75,27.75,CHL,27.50,29.37,29.37,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,928140,11,54,5,27.50,27.81,27.81,CHL,27.50,29.37,29.37,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,941510,11,54,12,27.50,27.81,27.81,CHL,27.50,29.37,29.37,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,949107,11,54,20,27.50,27.81,27.81,CHL,27.50,29.37,29.37,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,956704,11,54,27,27.50,27.81,27.81,CHL,27.50,29.37,29.37,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,964304,11,54,35,27.50,27.81,27.81,CHL,27.50,29.37,29.37,CHL,27.50,27.69,27.69,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,971900,11,54,43,27.50,27.81,27.81,CHL,27.50,29.37,29.37,CHL,27.50,27.62,27.62,HTR,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,979496,11,54,50,27.50,27.81,27.81,CHL,27.50,29.37,29.37,CHL,27.50,27.62,27.62,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,987094,11,54,58,27.50,27.81,27.81,CHL,27.50,29.37,29.37,CHL,27.50,27.62,27.62,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,994694,11,55,11,27.50,27.81,27.81,CHL,27.50,29.37,29.37,CHL,27.50,27.62,27.62,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,1008066,11,55,19,27.50,27.81,27.81,CHL,27.50,29.37,29.37,CHL,27.50,27.62,27.62,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,1015664,11,55,26,27.50,27.81,27.81,CHL,27.50,29.37,29.37,CHL,27.50,27.62,27.62,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,1023265,11,55,34,27.50,27.81,27.81,CHL,27.50,29.37,29.37,CHL,27.50,27.62,27.62,CHL,27.50,29.25,29.25,CHL,
20210620_CBASS2_RW5N,2021_June_20,1030862,11,55,42,27.50,27.81,27.81,CHL,27.50,29.37,29.37,CHL,27.50,27.62,27.62,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,1038460,11,55,49,27.50,27.81,27.81,CHL,27.50,29.37,29.37,CHL,27.50,27.62,27.62,CHL,27.50,29.25,29.25,CHL,
20210620_CBASS2_RW5N,2021_June_20,1046059,11,55,57,27.50,27.81,27.81,CHL,27.50,29.37,29.37,CHL,27.50,27.62,27.62,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,1053659,11,56,4,27.50,27.81,27.81,CHL,27.50,29.37,29.37,CHL,27.50,27.62,27.62,CHL,27.50,29.19,29.19,CHL,
20210620_CBASS2_RW5N,2021_June_20,1061257,11,56,18,27.50,27.81,27.81,CHL,27.50,29.37,29.37,CHL,27.50,27.62,27.62,CHL,27.50,29.25,29.25,CHL,
20210620_CBASS2_RW5N,2021_June_20,1074629,11,56,25,27.50,27.81,27.81,CHL,27.50,29.37,29.37,CHL,27.50,27.62,27.62,CHL,27.50,29.25,29.25,CHL,
20210620_CBASS2_RW5N,2021_June_20,1082227,11,56,33,27.50,27.81,27.81,CHL,27.50,29.37,29.37,CHL,27.50,27.62,27.62,CHL,27.50,29.25,29.25,CHL,
20210620_CBASS2_RW5N,2021_June_20,1089827,11,56,41,27.50,27.81,27.81,CHL,27.50,29.37,29.37,CHL,27.50,27.62,27.62,CHL,27.50,29.25,29.25,CHL,
20210620_CBASS2_RW5N,2021_June_20,1097425,11,56,48,27.50,27.75,27.75,HTR,27.50,29.37,29.37,CHL,27.50,27.62,27.62,CHL,27.50,29.25,29.25,CHL,
20210620_CBASS2_RW5N,2021_June_20,1105020,11,56,56,27.50,27.75,27.75,CHL,27.50,29.37,29.37,CHL,27.50,27.62,27.62,CHL,27.50,29.25,29.25,CHL,
20210620_CBASS2_RW5N,2021_June_20,1112622,11,57,4,27.50,27.75,27.75,CHL,27.50,29.37,29.37,CHL,27.50,27.62,27.62,CHL,27.50,29.25,29.25,CHL,
20210620_CBASS2_RW5N,2021_June_20,1120219,11,57,11,27.50,27.81,27.81,CHL,27.50,29.37,29.37,CHL,27.50,27.62,27.62,CHL,27.50,29.25,29.25,CHL,
20210620_CBASS2_RW5N,2021_June_20,1127817,11,57,25,27.50,27.81,27.81,CHL,27.50,29.37,29.37,CHL,27.50,27.62,27.62,CHL,27.50,29.25,29.25,CHL,
20210620_CBASS2_RW5N,2021_June_20,1141189,11,57,32,27.50,27.81,27.81,CHL,27.50,29.37,29.37,CHL,27.50,27.62,27.62,CHL,27.50,29.25,29.25,CHL,
20210620_CBASS2_RW5N,2021_June_20,1148790,11,57,40,27.50,27.81,27.81,CHL,27.50,29.37,29.37,CHL,27.50,27.62,27.62,CHL,27.50,29.25,29.25,CHL,
20210620_CBASS2_RW5N,2021_June_20,1156387,11,57,47,27.50,27.81,27.81,CHL,27.50,29.37,29.37,CHL,27.50,27.62,27.62,CHL,27.50,29.25,29.25,CHL,
20210620_CBASS2_RW5N,2021_June_20,1163985,11,57,55,27.50,27.81,27.81,CHL,27.50,29.37,29.37,CHL,27.50,27.56,27.56,HTR,27.50,29.25,29.25,CHL,
20210620_CBASS2_RW5N,2021_June_20,1171582,11,58,3,27.50,27.81,27.81,CHL,27.50,29.37,29.37,CHL,27.50,27.56,27.56,CHL,27.50,29.25,29.25,CHL,
20210620_CBASS2_RW5N,2021_June_20,1179182,11,58,10,27.50,27.81,27.81,CHL,27.50,29.37,29.37,CHL,27.50,27.56,27.56,CHL,27.50,29.25,29.25,CHL,
20210620_CBASS2_RW5N,2021_June_20,1186780,11,58,18,27.50,27.81,27.81,CHL,27.50,29.37,29.37,CHL,27.50,27.56,27.56,CHL,27.50,29.25,29.25,CHL,
20210620_CBASS2_RW5N,2021_June_20,1194378,11,58,31,27.50,27.81,27.81,CHL,27.50,29.37,29.37,CHL,27.50,27.56,27.56,CHL,27.50,29.25,29.25,CHL,
20210620_CBASS2_RW5N,2021_June_20,1207753,11,58,39,27.50,27.81,27.81,CHL,27.50,29.37,29.37,CHL,27.50,27.56,27.56,CHL,27.50,29.25,29.25,CHL,
20210620_CBASS2_RW5N,2021_June_20,1215351,11,58,46,27.50,27.81,27.81,CHL,27.50,29.37,29.37,CHL,27.50,27.56,27.56,CHL,27.50,29.25,29.25,CHL,
20210620_CBASS2_RW5N,2021_June_20,1222949,11,58,54,27.50,27.81,27.81,CHL,27.50,29.37,29.37,CHL,27.50,27.56,27.56,CHL,27.50,29.25,29.25,CHL,
20210620_CBASS2_RW5N,2021_June_20,1230546,11,59,2,27.50,27.81,27.81,CHL,27.50,29.37,29.37,CHL,27.50,27.56,27.56,CHL,27.50,29.25,29.25,CHL,
