PrintDate,Date,N_ms,Th,Tm,Ts,T1SP,T1inT,TempT1,T1RelayState,T2SP,T2inT,TempT2,T2RelayState,T3SP,T3inT,TempT3,T3RelayState,T4SP,T4inT,TempT4,T4RelayState,
20210619_CBASS2_RW6N,2021_June_19,23074711,18,26,14,34.30,34.19,34.19,HTR,28.90,29.00,29.00,CHL,37.00,37.00,37.00,HTR,31.60,31.62,31.62,HTR,
20210619_CBASS2_RW6N,2021_June_19,23088134,18,26,22,34.30,34.19,34.19,HTR,28.90,29.00,29.00,CHL,37.00,37.00,37.00,HTR,31.60,31.62,31.62,CHL,
20210619_CBASS2_RW6N,2021_June_19,23095767,18,26,30,34.30,34.19,34.19,HTR,28.90,29.00,29.00,CHL,37.00,37.06,37.06,CHL,31.60,31.62,31.62,CHL,
20210619_CBASS2_RW6N,2021_June_19,23103399,18,26,37,34.30,34.19,34.19,HTR,28.90,29.00,29.00,CHL,37.00,37.06,37.06,CHL,31.60,31.62,31.62,CHL,
20210619_CBASS2_RW6N,2021_June_19,23111033,18,26,45,34.30,34.19,34.19,HTR,28.90,29.00,29.00,CHL,37.00,37.06,37.06,CHL,31.60,31.62,31.62,CHL,
20210619_CBASS2_RW6N,2021_June_19,23118669,18,26,53,34.30,34.19,34.19,HTR,28.90,29.00,29.00,CHL,37.00,37.06,37.06,CHL,31.60,31.62,31.62,CHL,
20210619_CBASS2_RW6N,2021_June_19,23126302,18,27,0,34.30,34.19,34.19,HTR,28.90,29.00,29.00,CHL,37.00,37.06,37.06,CHL,31.60,31.62,31.62,CHL,
20210619_CBASS2_RW6N,2021_June_19,23133934,18,27,8,34.30,34.19,34.19,HTR,28.90,29.00,29.00,CHL,37.00,37.06,37.06,CHL,31.60,31.62,31.62,CHL,
20210619_CBASS2_RW6N,2021_June_19,23141566,18,27,21,34.30,34.25,34.25,CHL,28.90,29.00,29.00,CHL,37.00,37.00,37.00,HTR,31.60,31.62,31.62,CHL,
20210619_CBASS2_RW6N,2021_June_19,23155008,18,27,29,34.30,34.25,34.25,CHL,28.90,29.00,29.00,CHL,37.00,37.00,37.00,HTR,31.60,31.62,31.62,CHL,
20210619_CBASS2_RW6N,2021_June_19,23162638,18,27,37,34.30,34.25,34.25,CHL,28.90,29.00,29.00,CHL,37.00,37.00,37.00,HTR,31.60,31.62,31.62,CHL,
20210619_CBASS2_RW6N,2021_June_19,23170268,18,27,44,34.30,34.25,34.25,CHL,28.90,29.00,29.00,CHL,37.00,37.00,37.00,HTR,31.60,31.62,31.62,CHL,
20210619_CBASS2_RW6N,2021_June_19,23177897,18,27,52,34.30,34.25,34.25,CHL,28.90,29.00,29.00,CHL,37.00,37.00,37.00,HTR,31.60,31.62,31.62,CHL,
20210619_CBASS2_RW6N,2021_June_19,23185531,18,27,59,34.30,34.25,34.25,CHL,28.90,29.00,29.00,CHL,37.00,37.00,37.00,HTR,31.60,31.62,31.62,CHL,
20210619_CBASS2_RW6N,2021_June_19,23193161,18,28,7,34.30,34.25,34.25,CHL,28.90,29.00,29.00,CHL,37.00,37.00,37.00,HTR,31.60,31.56,31.56,HTR,
20210619_CBASS2_RW6N,2021_June_19,23200789,18,28,15,34.30,34.25,34.25,CHL,28.90,29.00,29.00,CHL,37.00,37.00,37.00,HTR,31.60,31.56,31.56,CHL,
20210619_CBASS2_RW6N,2021_June_19,23208417,18,28,28,34.30,34.25,34.25,CHL,28.90,29.00,29.00,CHL,37.00,37.00,37.00,HTR,31.60,31.56,31.56,CHL,
20210619_CBASS2_RW6N,2021_June_19,23221842,18,28,36,34.30,34.25,34.25,CHL,28.90,29.00,29.00,CHL,37.00,37.00,37.00,HTR,31.60,31.56,31.56,CHL,
20210619_CBASS2_RW6N,2021_June_19,23229471,18,28,43,34.30,34.25,34.25,CHL,28.90,29.00,29.00,CHL,37.00,37.06,37.06,CHL,31.60,31.56,31.56,CHL,
20210619_CBASS2_RW6N,2021_June_19,23237103,18,28,51,34.30,34.25,34.25,CHL,28.90,29.00,29.00,CHL,37.00,37.06,37.06,CHL,31.60,31.56,31.56,CHL,
20210619_CBASS2_RW6N,2021_June_19,23244734,18,28,59,34.30,34.25,34.25,CHL,28.90,29.00,29.00,CHL,37.00,37.06,37.06,CHL,31.60,31.56,31.56,CHL,
20210619_CBASS2_RW6N,2021_June_19,23252369,18,29,6,34.30,34.25,34.25,CHL,28.90,29.00,29.00,CHL,37.00,37.06,37.06,CHL,31.60,31.56,31.56,CHL,
20210619_CBASS2_RW6N,2021_June_19,23259999,18,29,14,34.30,34.25,34.25,CHL,28.90,29.00,29.00,CHL,37.00,37.06,37.06,CHL,31.60,31.56,31.56,HTR,
20210619_CBASS2_RW6N,2021_June_19,23267629,18,29,22,34.30,34.19,34.19,HTR,28.90,29.00,29.00,CHL,37.00,37.06,37.06,CHL,31.60,31.56,31.56,HTR,
20210619_CBASS2_RW6N,2021_June_19,23275258,18,29,35,34.30,34.19,34.19,HTR,28.90,29.00,29.00,CHL,37.00,37.06,37.06,CHL,31.60,31.56,31.56,HTR,
20210619_CBASS2_RW6N,2021_June_19,23288689,18,29,43,34.30,34.19,34.19,HTR,28.90,29.00,29.00,CHL,37.00,37.00,37.00,HTR,31.60,31.50,31.50,HTR,
20210619_CBASS2_RW6N,2021_June_19,23296320,18,29,50,34.30,34.19,34.19,HTR,28.90,29.00,29.00,CHL,37.00,37.00,37.00,HTR,31.60,31.56,31.56,CHL,
20210619_CBASS2_RW6N,2021_June_19,23303950,18,29,58,34.30,34.19,34.19,HTR,28.90,29.00,29.00,CHL,37.00,37.00,37.00,HTR,31.60,31.56,31.56,HTR,
20210619_CBASS2_RW6N,2021_June_19,23311580,18,30,6,34.30,34.19,34.19,HTR,28.90,29.00,29.00,CHL,37.00,37.00,37.00,HTR,31.60,31.56,31.56,HTR,
20210619_CBASS2_RW6N,2021_June_19,23319205,18,30,13,34.30,34.19,34.19,HTR,28.90,29.00,29.00,CHL,37.00,37.00,37.00,HTR,31.60,31.56,31.56,HTR,
20210619_CBASS2_RW6N,2021_June_19,23326832,18,30,21,34.30,34.19,34.19,HTR,28.90,29.00,29.00,CHL,37.00,37.00,37.00,HTR,31.60,31.56,31.56,HTR,
20210619_CBASS2_RW6N,2021_June_19,23334459,18,30,28,34.30,34.19,34.19,HTR,28.90,29.00,29.00,CHL,37.00,37.00,37.00,HTR,31.60,31.56,31.56,HTR,
20210619_CBASS2_RW6N,2021_June_19,23342090,18,30,42,34.30,34.19,34.19,HTR,28.90,29.00,29.00,CHL,37.00,37.00,37.00,HTR,31.60,31.56,31.56,HTR,
20210619_CBASS2_RW6N,2021_June_19,23355509,18,30,50,34.30,34.19,34.19,HTR,28.90,29.00,29.00,CHL,37.00,37.00,37.00,HTR,31.60,31.56,31.56,HTR,
20210619_CBASS2_RW6N,2021_June_19,23363136,18,30,57,34.30,34.19,34.19,HTR,28.90,29.00,29.00,CHL,37.00,37.00,37.00,HTR,31.60,31.62,31.62,CHL,
20210619_CBASS2_RW6N,2021_June_19,23370766,18,31,5,34.30,34.19,34.19,HTR,28.90,29.00,29.00,CHL,37.00,37.00,37.00,HTR,31.60,31.62,31.62,CHL,
20210619_CBASS2_RW6N,2021_June_19,23378410,18,31,12,34.30,34.25,34.25,CHL,28.90,29.00,29.00,CHL,37.00,37.00,37.00,HTR,31.60,31.62,31.62,CHL,
20210619_CBASS2_RW6N,2021_June_19,23386041,18,31,20,34.30,34.25,34.25,CHL,28.90,29.00,29.00,CHL,37.00,37.06,37.06,CHL,31.60,31.62,31.62,CHL,
20210619_CBASS2_RW6N,2021_June_19,23393673,18,31,28,34.30,34.25,34.25,CHL,28.90,29.00,29.00,CHL,37.00,37.06,37.06,CHL,31.60,31.62,31.62,CHL,
20210619_CBASS2_RW6N,2021_June_19,23401306,18,31,35,34.30,34.25,34.25,CHL,28.90,29.00,29.00,CHL,37.00,37.06,37.06,CHL,31.60,31.69,31.69,CHL,
20210619_CBASS2_RW6N,2021_June_19,23408941,18,31,49,34.30,34.25,34.25,CHL,28.90,29.00,29.00,CHL,37.00,37.06,37.06,CHL,31.60,31.69,31.69,CHL,
20210619_CBASS2_RW6N,2021_June_19,23422370,18,31,56,34.30,34.25,34.25,CHL,28.90,29.00,29.00,CHL,37.00,37.00,37.00,HTR,31.60,31.69,31.69,CHL,
20210619_CBASS2_RW6N,2021_June_19,23430001,18,32,4,34.30,34.25,34.25,CHL,28.90,29.00,29.00,CHL,37.00,37.00,37.00,HTR,31.60,31.69,31.69,CHL,
20210619_CBASS2_RW6N,2021_June_19,23437630,18,32,12,34.30,34.25,34.25,CHL,28.90,29.00,29.00,CHL,37.00,37.00,37.00,HTR,31.60,31.69,31.69,CHL,
20210619_CBASS2_RW6N,2021_June_19,23445262,18,32,19,34.30,34.25,34.25,CHL,28.90,29.00,29.00,CHL,37.00,37.00,37.00,HTR,31.60,31.69,31.69,CHL,
20210619_CBASS2_RW6N,2021_June_19,23452891,18,32,27,34.30,34.25,34.25,CHL,28.90,29.00,29.00,CHL,37.00,37.00,37.00,HTR,31.60,31.69,31.69,CHL,
20210619_CBASS2_RW6N,2021_June_19,23460519,18,32,35,34.30,34.25,34.25,CHL,28.90,29.00,29.00,CHL,37.00,37.06,37.06,CHL,31.60,31.69,31.69,CHL,
20210619_CBASS2_RW6N,2021_June_19,23468156,18,32,42,34.30,34.25,34.25,CHL,28.90,29.00,29.00,CHL,37.00,37.00,37.00,HTR,31.60,31.69,31.69,CHL,
20210619_CBASS2_RW6N,2021_June_19,23475787,18,32,56,34.30,34.25,34.25,CHL,28.90,29.00,29.00,CHL,37.00,37.06,37.06,CHL,31.60,31.62,31.62,HTR,
20210619_CBASS2_RW6N,2021_June_19,23489216,18,33,3,34.30,34.19,34.19,HTR,28.90,29.00,29.00,CHL,37.00,37.00,37.00,HTR,31.60,31.62,31.62,CHL,
20210619_CBASS2_RW6N,2021_June_19,23496848,18,33,11,34.30,34.19,34.19,HTR,28.90,29.00,29.00,CHL,37.00,37.06,37.06,CHL,31.60,31.62,31.62,CHL,
20210619_CBASS2_RW6N,2021_June_19,23504485,18,33,19,34.30,34.19,34.19,HTR,28.90,29.00,29.00,CHL,37.00,37.00,37.00,HTR,31.60,31.62,31.62,CHL,
20210619_CBASS2_RW6N,2021_June_19,23512117,18,33,26,34.30,34.19,34.19,HTR,28.90,29.00,29.00,CHL,37.00,37.00,37.00,HTR,31.60,31.62,31.62,CHL,
20210619_CBASS2_RW6N,2021_June_19,23519747,18,33,34,34.30,34.19,34.19,HTR,28.90,29.00,29.00,CHL,37.00,37.00,37.00,HTR,31.60,31.62,31.62,CHL,
20210619_CBASS2_RW6N,2021_June_19,23527376,18,33,42,34.30,34.19,34.19,HTR,28.90,29.00,29.00,CHL,37.00,37.06,37.06,CHL,31.60,31.62,31.62,CHL,
20210619_CBASS2_RW6N,2021_June_19,23535012,18,33,49,34.30,34.19,34.19,HTR,28.90,29.00,29.00,CHL,37.00,37.00,37.00,HTR,31.60,31.62,31.62,CHL,
20210619_CBASS2_RW6N,2021_June_19,23542644,18,34,3,34.30,34.19,34.19,HTR,28.90,29.00,29.00,CHL,37.00,37.00,37.00,HTR,31.60,31.62,31.62,CHL,
20210619_CBASS2_RW6N,2021_June_19,23556072,18,34,10,34.30,34.19,34.19,HTR,28.90,29.00,29.00,CHL,37.00,37.06,37.06,CHL,31.60,31.62,31.62,CHL,
20210619_CBASS2_RW6N,2021_June_19,23563705,18,34,18,34.30,34.19,34.19,HTR,28.90,28.94,28.94,CHL,37.00,37.06,37.06,CHL,31.60,31.62,31.62,CHL,
20210619_CBASS2_RW6N,2021_June_19,23571340,18,34,26,34.30,34.19,34.19,HTR,28.90,29.00,29.00,CHL,37.00,37.06,37.06,CHL,31.60,31.62,31.62,CHL,
20210619_CBASS2_RW6N,2021_June_19,23578973,18,34,33,34.30,34.19,34.19,HTR,28.90,29.00,29.00,CHL,37.00,37.06,37.06,CHL,31.60,31.56,31.56,HTR,
20210619_CBASS2_RW6N,2021_June_19,23586606,18,34,41,34.30,34.19,34.19,HTR,28.90,28.94,28.94,CHL,37.00,37.06,37.06,CHL,31.60,31.56,31.56,CHL,
20210619_CBASS2_RW6N,2021_June_19,23594235,18,34,48,34.30,34.19,34.19,HTR,28.90,28.94,28.94,CHL,37.00,37.00,37.00,HTR,31.60,31.56,31.56,CHL,
20210619_CBASS2_RW6N,2021_June_19,23601881,18,34,56,34.30,34.25,34.25,CHL,28.90,28.94,28.94,CHL,37.00,37.00,37.00,HTR,31.60,31.56,31.56,CHL,
20210619_CBASS2_RW6N,2021_June_19,23609509,18,35,10,34.30,34.25,34.25,CHL,28.90,28.94,28.94,CHL,37.00,37.00,37.00,HTR,31.60,31.56,31.56,CHL,
20210619_CBASS2_RW6N,2021_June_19,23622933,18,35,17,34.30,34.25,34.25,CHL,28.90,28.94,28.94,CHL,37.00,37.00,37.00,HTR,31.60,31.56,31.56,CHL,
20210619_CBASS2_RW6N,2021_June_19,23630560,18,35,25,34.30,34.25,34.25,CHL,28.90,28.94,28.94,CHL,37.00,37.00,37.00,HTR,31.60,31.56,31.56,CHL,
20210619_CBASS2_RW6N,2021_June_19,23638190,18,35,32,34.30,34.25,34.25,CHL,28.90,28.94,28.94,CHL,37.00,37.00,37.00,HTR,31.60,31.56,31.56,CHL,
20210619_CBASS2_RW6N,2021_June_19,23645816,18,35,40,34.30,34.25,34.25,CHL,28.90,28.94,28.94,CHL,37.00,37.00,37.00,HTR,31.60,31.56,31.56,CHL,
20210619_CBASS2_RW6N,2021_June_19,23653443,18,35,48,34.30,34.25,34.25,CHL,28.90,28.94,28.94,CHL,37.00,37.06,37.06,CHL,31.60,31.56,31.56,CHL,
20210619_CBASS2_RW6N,2021_June_19,23661077,18,35,55,34.30,34.25,34.25,CHL,28.90,28.94,28.94,CHL,37.00,37.00,37.00,HTR,31.60,31.56,31.56,CHL,
20210619_CBASS2_RW6N,2021_June_19,23668706,18,36,3,34.30,34.25,34.25,CHL,28.90,28.94,28.94,CHL,37.00,37.06,37.06,CHL,31.60,31.56,31.56,CHL,
20210619_CBASS2_RW6N,2021_June_19,23676335,18,36,16,34.30,34.25,34.25,CHL,28.90,28.94,28.94,CHL,37.00,37.06,37.06,CHL,31.60,31.50,31.50,HTR,
20210619_CBASS2_RW6N,2021_June_19,23689761,18,36,24,34.30,34.25,34.25,CHL,28.90,28.94,28.94,CHL,37.00,37.00,37.00,HTR,31.60,31.50,31.50,HTR,
20210619_CBASS2_RW6N,2021_June_19,23697394,18,36,32,34.30,34.25,34.25,CHL,28.90,28.94,28.94,CHL,37.00,37.00,37.00,HTR,31.60,31.50,31.50,HTR,
20210619_CBASS2_RW6N,2021_June_19,23705023,18,36,39,34.30,34.25,34.25,CHL,28.90,28.94,28.94,CHL,37.00,37.00,37.00,HTR,31.60,31.50,31.50,HTR,
20210619_CBASS2_RW6N,2021_June_19,23712651,18,36,47,34.30,34.25,34.25,CHL,28.90,28.94,28.94,CHL,37.00,37.00,37.00,HTR,31.60,31.50,31.50,HTR,
20210619_CBASS2_RW6N,2021_June_19,23720279,18,36,55,34.30,34.19,34.19,HTR,28.90,28.94,28.94,CHL,37.00,37.00,37.00,HTR,31.60,31.50,31.50,HTR,
20210619_CBASS2_RW6N,2021_June_19,23727910,18,37,2,34.30,34.19,34.19,HTR,28.90,28.94,28.94,CHL,37.00,37.06,37.06,CHL,31.60,31.50,31.50,HTR,
20210619_CBASS2_RW6N,2021_June_19,23735542,18,37,10,34.30,34.19,34.19,HTR,28.90,28.94,28.94,CHL,37.00,37.06,37.06,CHL,31.60,31.50,31.50,HTR,
20210619_CBASS2_RW6N,2021_June_19,23743175,18,37,23,34.30,34.19,34.19,HTR,28.90,28.94,28.94,CHL,37.00,37.06,37.06,CHL,31.60,31.50,31.50,HTR,
20210619_CBASS2_RW6N,2021_June_19,23756606,18,37,31,34.30,34.19,34.19,HTR,28.90,28.94,28.94,CHL,37.00,37.00,37.00,HTR,31.60,31.50,31.50,HTR,
20210619_CBASS2_RW6N,2021_June_19,23764240,18,37,39,34.30,34.19,34.19,HTR,28.90,28.94,28.94,CHL,37.00,37.00,37.00,HTR,31.60,31.56,31.56,CHL,
20210619_CBASS2_RW6N,2021_June_19,23771870,18,37,46,34.30,34.19,34.19,HTR,28.90,28.94,28.94,CHL,37.00,37.00,37.00,HTR,31.60,31.56,31.56,HTR,
20210619_CBASS2_RW6N,2021_June_19,23779496,18,37,54,34.30,34.19,34.19,HTR,28.90,28.94,28.94,CHL,37.00,37.00,37.00,HTR,31.60,31.56,31.56,HTR,
20210619_CBASS2_RW6N,2021_June_19,23787123,18,38,1,34.30,34.19,34.19,HTR,28.90,28.94,28.94,CHL,37.00,37.00,37.00,HTR,31.60,31.56,31.56,HTR,
20210619_CBASS2_RW6N,2021_June_19,23794752,18,38,9,34.30,34.19,34.19,HTR,28.90,28.94,28.94,CHL,37.00,37.00,37.00,HTR,31.60,31.56,31.56,HTR,
20210619_CBASS2_RW6N,2021_June_19,23802378,18,38,17,34.30,34.19,34.19,HTR,28.90,28.94,28.94,CHL,37.00,37.00,37.00,HTR,31.60,31.62,31.62,CHL,
20210619_CBASS2_RW6N,2021_June_19,23810008,18,38,30,34.30,34.19,34.19,HTR,28.90,28.94,28.94,CHL,37.00,37.00,37.00,HTR,31.60,31.62,31.62,CHL,
20210619_CBASS2_RW6N,2021_June_19,23823435,18,38,38,34.30,34.19,34.19,HTR,28.90,28.94,28.94,CHL,37.00,37.00,37.00,HTR,31.60,31.62,31.62,CHL,
20210619_CBASS2_RW6N,2021_June_19,23831079,18,38,45,34.30,34.19,34.19,HTR,28.90,28.94,28.94,CHL,37.00,37.06,37.06,CHL,31.60,31.62,31.62,CHL,
20210619_CBASS2_RW6N,2021_June_19,23838713,18,38,53,34.30,34.25,34.25,CHL,28.90,28.94,28.94,CHL,37.00,37.06,37.06,CHL,31.60,31.62,31.62,CHL,
20210619_CBASS2_RW6N,2021_June_19,23846347,18,39,1,34.30,34.25,34.25,CHL,28.90,28.94,28.94,CHL,37.00,37.06,37.06,CHL,31.60,31.69,31.69,CHL,
20210619_CBASS2_RW6N,2021_June_19,23853981,18,39,8,34.30,34.25,34.25,CHL,28.90,28.94,28.94,CHL,37.00,37.06,37.06,CHL,31.60,31.69,31.69,CHL,
20210619_CBASS2_RW6N,2021_June_19,23861613,18,39,16,34.30,34.25,34.25,CHL,28.90,28.94,28.94,CHL,37.00,37.06,37.06,CHL,31.60,31.69,31.69,CHL,
20210619_CBASS2_RW6N,2021_June_19,23869245,18,39,24,34.30,34.25,34.25,CHL,28.90,28.94,28.94,CHL,37.00,37.00,37.00,HTR,31.60,31.69,31.69,CHL,
20210619_CBASS2_RW6N,2021_June_19,23876876,18,39,37,34.30,34.25,34.25,CHL,28.90,28.94,28.94,CHL,37.00,37.06,37.06,CHL,31.60,31.69,31.69,CHL,
20210619_CBASS2_RW6N,2021_June_19,23890304,18,39,45,34.30,34.25,34.25,CHL,28.90,28.94,28.94,CHL,37.00,37.00,37.00,HTR,31.60,31.69,31.69,CHL,
20210619_CBASS2_RW6N,2021_June_19,23897934,18,39,52,34.30,34.25,34.25,CHL,28.90,28.94,28.94,CHL,37.00,37.00,37.00,HTR,31.60,31.69,31.69,CHL,
20210619_CBASS2_RW6N,2021_June_19,23905564,18,40,0,34.30,34.25,34.25,CHL,28.90,28.94,28.94,CHL,37.00,37.00,37.00,HTR,31.60,31.62,31.62,HTR,
PrintDate,Date,N_ms,Th,Tm,Ts,T1SP,T1inT,TempT1,T1RelayState,T2SP,T2inT,TempT2,T2RelayState,T3SP,T3inT,TempT3,T3RelayState,T4SP,T4inT,TempT4,T4RelayState,
20210619_CBASS2_RW6N,2021_June_19,23913191,18,40,8,34.30,34.25,34.25,CHL,28.90,28.94,28.94,CHL,37.00,37.00,37.00,HTR,31.60,31.62,31.62,CHL,
20210619_CBASS2_RW6N,2021_June_19,23920980,18,40,15,34.30,34.25,34.25,CHL,28.90,28.94,28.94,CHL,37.00,37.00,37.00,HTR,31.60,31.69,31.69,CHL,
20210619_CBASS2_RW6N,2021_June_19,23928609,18,40,23,34.30,34.25,34.25,CHL,28.90,28.94,28.94,CHL,37.00,37.00,37.00,HTR,31.60,31.69,31.69,CHL,
20210619_CBASS2_RW6N,2021_June_19,23936238,18,40,31,34.30,34.25,34.25,CHL,28.90,28.94,28.94,CHL,37.00,37.00,37.00,HTR,31.60,31.69,31.69,CHL,
20210619_CBASS2_RW6N,2021_June_19,23943871,18,40,44,34.30,34.19,34.19,HTR,28.90,28.94,28.94,CHL,37.00,37.00,37.00,HTR,31.60,31.62,31.62,HTR,
20210619_CBASS2_RW6N,2021_June_19,23957293,18,40,52,34.30,34.19,34.19,HTR,28.90,28.94,28.94,CHL,37.00,37.06,37.06,CHL,31.60,31.62,31.62,CHL,
20210619_CBASS2_RW6N,2021_June_19,23964925,18,40,59,34.30,34.19,34.19,HTR,28.90,28.94,28.94,CHL,37.00,37.06,37.06,CHL,31.60,31.62,31.62,CHL,
20210619_CBASS2_RW6N,2021_June_19,23972559,18,41,7,34.30,34.19,34.19,HTR,28.90,28.94,28.94,CHL,37.00,37.06,37.06,CHL,31.60,31.62,31.62,CHL,
20210619_CBASS2_RW6N,2021_June_19,23980194,18,41,15,34.30,34.19,34.19,HTR,28.90,28.94,28.94,CHL,37.00,37.06,37.06,CHL,31.60,31.62,31.62,CHL,
20210619_CBASS2_RW6N,2021_June_19,23987829,18,41,22,34.30,34.19,34.19,HTR,28.90,28.94,28.94,CHL,37.00,37.06,37.06,CHL,31.60,31.62,31.62,CHL,
20210619_CBASS2_RW6N,2021_June_19,23995463,18,41,30,34.30,34.19,34.19,HTR,28.90,28.94,28.94,CHL,37.00,37.06,37.06,CHL,31.60,31.62,31.62,CHL,
20210619_CBASS2_RW6N,2021_June_19,24003099,18,41,38,34.30,34.19,34.19,HTR,28.90,28.94,28.94,CHL,37.00,37.06,37.06,CHL,31.60,31.62,31.62,CHL,
20210619_CBASS2_RW6N,2021_June_19,24010732,18,41,51,34.30,34.19,34.19,HTR,28.90,28.94,28.94,CHL,37.00,37.00,37.00,HTR,31.60,31.62,31.62,CHL,
20210619_CBASS2_RW6N,2021_June_19,24024157,18,41,59,34.30,34.19,34.19,HTR,28.90,28.87,28.87,CHL,37.00,37.00,37.00,HTR,31.60,31.62,31.62,CHL,
20210619_CBASS2_RW6N,2021_June_19,24031785,18,42,6,34.30,34.19,34.19,HTR,28.90,28.94,28.94,CHL,37.00,37.00,37.00,HTR,31.60,31.62,31.62,CHL,
20210619_CBASS2_RW6N,2021_June_19,24039439,18,42,14,34.30,34.19,34.19,HTR,28.90,28.87,28.87,CHL,37.00,37.00,37.00,HTR,31.60,31.56,31.56,HTR,
20210619_CBASS2_RW6N,2021_June_19,24047067,18,42,22,34.30,34.25,34.25,CHL,28.90,28.94,28.94,CHL,37.00,37.00,37.00,HTR,31.60,31.56,31.56,CHL,
20210619_CBASS2_RW6N,2021_June_19,24054695,18,42,29,34.30,34.25,34.25,CHL,28.90,28.94,28.94,CHL,37.00,37.00,37.00,HTR,31.60,31.56,31.56,CHL,
20210619_CBASS2_RW6N,2021_June_19,24062322,18,42,37,34.30,34.25,34.25,CHL,28.90,28.94,28.94,CHL,37.00,37.00,37.00,HTR,31.60,31.56,31.56,CHL,
20210619_CBASS2_RW6N,2021_June_19,24069952,18,42,44,34.30,34.25,34.25,CHL,28.90,28.94,28.94,CHL,37.00,37.00,37.00,HTR,31.60,31.56,31.56,CHL,
20210619_CBASS2_RW6N,2021_June_19,24077579,18,42,58,34.30,34.25,34.25,CHL,28.90,28.87,28.87,CHL,37.00,37.00,37.00,HTR,31.60,31.56,31.56,CHL,
20210619_CBASS2_RW6N,2021_June_19,24090998,18,43,5,34.30,34.25,34.25,CHL,28.90,28.87,28.87,CHL,37.00,37.00,37.00,HTR,31.60,31.56,31.56,CHL,
20210619_CBASS2_RW6N,2021_June_19,24098624,18,43,13,34.30,34.25,34.25,CHL,28.90,28.94,28.94,CHL,37.00,37.00,37.00,HTR,31.60,31.56,31.56,CHL,
20210619_CBASS2_RW6N,2021_June_19,24106254,18,43,21,34.30,34.25,34.25,CHL,28.90,28.94,28.94,CHL,37.00,37.06,37.06,CHL,31.60,31.56,31.56,CHL,
20210619_CBASS2_RW6N,2021_June_19,24113884,18,43,28,34.30,34.25,34.25,CHL,28.90,28.94,28.94,CHL,37.00,37.06,37.06,CHL,31.60,31.56,31.56,CHL,
20210619_CBASS2_RW6N,2021_June_19,24121515,18,43,36,34.30,34.25,34.25,CHL,28.90,28.94,28.94,CHL,37.00,37.06,37.06,CHL,31.60,31.56,31.56,HTR,
20210619_CBASS2_RW6N,2021_June_19,24129143,18,43,44,34.30,34.25,34.25,CHL,28.90,28.94,28.94,CHL,37.00,37.06,37.06,CHL,31.60,31.56,31.56,HTR,
20210619_CBASS2_RW6N,2021_June_19,24136775,18,43,51,34.30,34.25,34.25,CHL,28.90,28.87,28.87,CHL,37.00,37.06,37.06,CHL,31.60,31.50,31.50,HTR,
20210619_CBASS2_RW6N,2021_June_19,24144405,18,44,5,34.30,34.19,34.19,HTR,28.90,28.87,28.87,CHL,37.00,37.06,37.06,CHL,31.60,31.50,31.50,HTR,
20210619_CBASS2_RW6N,2021_June_19,24157830,18,44,12,34.30,34.19,34.19,HTR,28.90,28.87,28.87,CHL,37.00,37.00,37.00,HTR,31.60,31.50,31.50,HTR,
20210619_CBASS2_RW6N,2021_June_19,24165464,18,44,20,34.30,34.19,34.19,HTR,28.90,28.94,28.94,CHL,37.00,37.00,37.00,HTR,31.60,31.50,31.50,HTR,
20210619_CBASS2_RW6N,2021_June_19,24173092,18,44,28,34.30,34.19,34.19,HTR,28.90,28.94,28.94,CHL,37.00,37.00,37.00,HTR,31.60,31.50,31.50,HTR,
20210619_CBASS2_RW6N,2021_June_19,24180722,18,44,35,34.30,34.19,34.19,HTR,28.90,28.87,28.87,CHL,37.00,37.00,37.00,HTR,31.60,31.56,31.56,CHL,
20210619_CBASS2_RW6N,2021_June_19,24188351,18,44,43,34.30,34.19,34.19,HTR,28.90,28.87,28.87,CHL,37.00,37.00,37.00,HTR,31.60,31.56,31.56,HTR,
20210619_CBASS2_RW6N,2021_June_19,24195981,18,44,51,34.30,34.19,34.19,HTR,28.90,28.94,28.94,CHL,37.00,37.00,37.00,HTR,31.60,31.56,31.56,HTR,
20210619_CBASS2_RW6N,2021_June_19,24203608,18,44,58,34.30,34.19,34.19,HTR,28.90,28.87,28.87,CHL,37.00,37.00,37.00,HTR,31.60,31.56,31.56,HTR,
20210619_CBASS2_RW6N,2021_June_19,24211234,18,45,12,34.30,34.19,34.19,HTR,28.90,28.87,28.87,CHL,37.00,37.00,37.00,HTR,31.60,31.56,31.56,HTR,
20210619_CBASS2_RW6N,2021_June_19,24224659,18,45,19,34.30,34.19,34.19,HTR,28.90,28.87,28.87,CHL,37.00,37.00,37.00,HTR,31.60,31.62,31.62,CHL,
20210619_CBASS2_RW6N,2021_June_19,24232292,18,45,27,34.30,34.19,34.19,HTR,28.90,28.87,28.87,CHL,37.00,37.00,37.00,HTR,31.60,31.62,31.62,CHL,
20210619_CBASS2_RW6N,2021_June_19,24239924,18,45,35,34.30,34.19,34.19,HTR,28.90,28.87,28.87,CHL,37.00,37.00,37.00,HTR,31.60,31.62,31.62,CHL,
20210619_CBASS2_RW6N,2021_June_19,24247555,18,45,42,34.30,34.19,34.19,HTR,28.90,28.87,28.87,CHL,37.00,37.00,37.00,HTR,31.60,31.62,31.62,CHL,
